User_ID,Food_Item,Category,Calories (kcal),Protein (g),Carbohydrates (g),Fat (g),Fiber (g),Sugars (g),Sodium (mg),Cholesterol (mg),Meal_Type,Water_Intake (ml)
625,Green Tea,Beverages,589,12.5,88.7,27.8,2.6,27.5,859,134,Dinner,488
732,Milk,Dairy,166,33.4,81.9,19.9,9,43.6,970,261,Snack,424
860,Milk,Dairy,214,12,18.8,25,10,0.4,769,217,Lunch,741
681,Banana,Fruits,261,27.5,75.7,24.3,4.8,24.9,33,226,Snack,387
650,Carrot,Vegetables,396,18,55.3,40.3,8.9,1.5,221,162,Breakfast,204
939,Paneer,Dairy,552,23.2,35.8,16.7,0.2,14.9,510,63,Dinner,349
714,Paneer,Dairy,407,45.3,13.7,25.4,3.1,11.4,653,58,Lunch,515
471,Rice,Grains,178,49,74.3,27.9,0.9,40.8,546,292,Breakfast,211
118,Water,Beverages,569,26.7,36.3,32.6,7.9,9,639,240,Dinner,883
101,Grapes,Fruits,115,18.1,54.5,12,0.4,8.2,287,299,Dinner,884
66,Cheese,Dairy,457,21.6,83.9,9.8,7.6,3,205,300,Breakfast,967
209,Potato,Vegetables,512,24.8,38.9,28.9,6.6,12.7,74,216,Dinner,239
326,Oats,Grains,259,37,8.8,4,9.9,24.3,866,49,Dinner,692
595,Eggs,Meat,392,3.7,93,6.7,5.2,10.6,861,172,Breakfast,804
540,Butter,Dairy,398,27.4,56.2,32.3,8.8,29.7,178,111,Breakfast,954
437,Pasta,Grains,304,10.9,15,21.6,1.1,18.8,341,249,Breakfast,204
790,Rice,Grains,479,45.6,83.8,32.4,5.3,6.5,749,36,Breakfast,707
873,Apple,Fruits,62,6.6,36.2,14.2,2,46.6,317,288,Snack,476
872,Pork Chop,Meat,431,24.6,25.2,39.1,4.4,13.9,678,137,Dinner,926
429,Pasta,Grains,167,42.4,13.4,43.1,4.4,3.3,130,209,Dinner,170
597,Pasta,Grains,333,39.3,71,25.3,8.2,11.4,968,274,Dinner,641
936,Cheese,Dairy,434,46.2,97.4,19.9,7.1,27.9,649,15,Dinner,585
618,Milkshake,Beverages,374,41.6,44,4.3,2.1,5,69,61,Dinner,430
656,Salmon,Meat,443,22,47.8,23.9,9.9,40.4,807,97,Lunch,709
817,Beef Steak,Meat,79,29.7,24.8,13.8,5.6,49.6,289,85,Snack,617
140,Tomato,Vegetables,432,13.1,55.6,44.5,7.9,10.5,819,20,Breakfast,701
426,Milkshake,Beverages,592,40.8,73.2,18.5,4.6,42.8,228,133,Snack,940
548,Broccoli,Vegetables,207,35.9,94.1,27.7,0.9,22.8,937,82,Breakfast,863
402,Milk,Dairy,51,31.1,53.4,24,4,45.2,729,194,Snack,165
56,Broccoli,Vegetables,475,14.4,58.1,40.4,0.6,47.2,776,73,Snack,740
377,Orange,Fruits,353,35.2,88.1,49.6,9.1,6.7,342,173,Breakfast,932
654,Chicken Breast,Meat,101,14.4,74.2,16,6.9,1.2,905,236,Snack,307
993,Water,Beverages,402,23,57,13.4,7.9,0.6,746,299,Dinner,170
551,Nuts,Snacks,425,19.9,64,5.3,0.7,49.9,843,187,Snack,604
699,Strawberry,Fruits,251,8.1,35.9,5.4,5.6,13.4,100,111,Breakfast,164
854,Oats,Grains,501,4.2,55,16.5,5.4,32.6,940,238,Dinner,396
18,Apple,Fruits,495,43.9,17.5,34,6.7,19.5,472,178,Breakfast,484
930,Beef Steak,Meat,221,40.7,5.1,32.6,8.8,0.7,879,86,Snack,395
316,Chicken Breast,Meat,128,39.9,45.4,31.3,3.1,6.3,34,48,Lunch,334
83,Oats,Grains,110,31.9,44.1,22.5,6.7,33.2,957,33,Dinner,623
269,Green Tea,Beverages,231,41.3,10.8,45.7,2.7,8.7,804,230,Lunch,295
795,Nuts,Snacks,185,44,62.8,8.8,7.3,47.3,517,115,Snack,462
709,Pasta,Grains,294,11.3,51.4,28,9.9,28.5,509,241,Snack,685
785,Nuts,Snacks,90,43.1,85,30.7,9.7,28.8,209,268,Lunch,385
764,Coffee,Beverages,397,33.5,26,37.7,8.4,21.1,838,199,Dinner,149
334,Eggs,Meat,386,5.3,5.6,8.4,0.9,32,542,253,Lunch,238
844,Rice,Grains,309,32.6,16,4.2,1.3,34.4,75,185,Dinner,375
223,Chicken Breast,Meat,507,30.6,78.6,43.3,0.6,43,519,283,Snack,588
22,Quinoa,Grains,190,44.5,41.1,20.3,6.9,33,157,78,Dinner,180
469,Butter,Dairy,253,22.1,47.4,35.6,0.1,5.4,327,190,Snack,760
241,Apple,Fruits,86,18.8,73,42.5,3.8,1.8,344,4,Snack,540
913,Chocolate,Snacks,380,24.2,16.7,8,6.2,47.8,613,212,Dinner,534
19,Cheese,Dairy,101,17.8,22.5,2.8,1.4,34.1,572,186,Lunch,431
166,Cookies,Snacks,583,47.3,27.3,8.5,3,45.9,79,25,Breakfast,930
398,Popcorn,Snacks,570,49.9,71.1,5.3,4.3,43.3,517,201,Lunch,171
5,Chips,Snacks,509,8.7,89.4,46.1,3.1,45.6,542,202,Snack,422
128,Pork Chop,Meat,328,19.6,97.2,39,7.8,30.3,347,263,Lunch,606
288,Pasta,Grains,72,34.5,92.9,27.7,10,49.2,783,153,Snack,369
298,Chips,Snacks,374,1.8,19.8,21.2,9.7,9.1,501,187,Snack,388
472,Milk,Dairy,478,47.8,78.7,12.8,0.5,28.5,636,262,Dinner,451
319,Chocolate,Snacks,477,46.6,32.6,47.6,0.5,22.3,70,219,Dinner,328
704,Eggs,Meat,473,11.9,59.4,11.9,1.7,39.5,146,148,Dinner,435
211,Apple,Fruits,497,30.9,76.4,24.9,5.7,8.6,249,32,Dinner,183
320,Milk,Dairy,80,7,48.9,28,8.6,3.6,818,71,Dinner,511
380,Apple,Fruits,515,24.8,30.7,44.1,9.5,12.8,358,169,Dinner,580
736,Cookies,Snacks,80,18,70.5,36.9,5.6,1.9,158,283,Breakfast,508
275,Spinach,Vegetables,55,25,84.2,42.2,2.7,42.6,145,92,Lunch,179
601,Strawberry,Fruits,383,4.2,26.8,49.2,0.2,25.9,687,22,Snack,812
558,Green Tea,Beverages,184,22.1,42.3,3.8,3.9,5.5,49,58,Dinner,365
111,Beef Steak,Meat,464,22.7,63.5,23.7,6.2,37.3,327,53,Breakfast,329
974,Milk,Dairy,306,30,84.7,25.3,4.6,49.7,905,63,Breakfast,265
892,Carrot,Vegetables,481,43.6,66.3,4.9,3.9,1.7,487,197,Dinner,243
266,Grapes,Fruits,436,46.7,95.1,14,10,39.9,426,233,Dinner,731
895,Broccoli,Vegetables,194,17.2,84.9,22,8.5,5,490,220,Dinner,323
297,Yogurt,Dairy,111,4.2,38.7,20,7.5,6.9,743,134,Lunch,659
297,Pasta,Grains,252,29.9,33.2,16.1,0.7,33.6,603,21,Breakfast,851
184,Beef Steak,Meat,285,5.8,60.7,32.2,2.9,1.9,924,51,Dinner,677
204,Bread,Grains,520,46.7,54.6,44.2,7.6,45,609,63,Lunch,757
200,Apple,Fruits,456,29.4,13.6,9.3,6.4,4.4,408,198,Breakfast,309
114,Green Tea,Beverages,107,38.3,78.7,47.4,7.5,39.3,315,229,Breakfast,766
96,Bread,Grains,584,31.8,21,34.6,1.3,0,911,72,Dinner,886
46,Green Tea,Beverages,118,7.9,62,22.9,4.9,30.2,63,215,Dinner,519
316,Pork Chop,Meat,520,20.3,19.3,42.6,2.9,18.8,303,75,Lunch,812
949,Tomato,Vegetables,564,44.9,98.5,4.2,1.9,23.5,38,218,Lunch,758
949,Chips,Snacks,106,8.1,61.7,34.2,3.1,11.8,815,76,Breakfast,883
394,Beef Steak,Meat,95,5.7,54.7,15.3,0.1,38.3,548,17,Snack,500
376,Potato,Vegetables,410,14.5,28.7,34,2.8,43.8,44,165,Snack,716
79,Milkshake,Beverages,93,11.6,18.4,28,4.7,16.3,974,173,Lunch,307
145,Orange,Fruits,534,17,89.5,23.8,9.4,15.2,628,189,Snack,686
727,Tomato,Vegetables,569,27,19.1,14.6,1.8,12.6,72,140,Snack,550
217,Salmon,Meat,338,14.2,46.8,29,6.6,9.2,284,262,Snack,316
343,Water,Beverages,285,38,25.8,6.9,0.5,45.2,555,8,Dinner,372
91,Milkshake,Beverages,64,3.4,75.9,26.7,5,31.1,414,129,Lunch,397
173,Milk,Dairy,363,11.8,10.4,7.8,6.4,29,4,12,Snack,771
491,Coffee,Beverages,227,24,82,6.6,2.7,43.7,934,182,Lunch,232
665,Quinoa,Grains,236,17,26.4,14.3,5.1,19.6,908,242,Lunch,905
401,Butter,Dairy,169,45.8,33.5,8.8,9.7,44.4,959,41,Snack,781
845,Chocolate,Snacks,214,12.7,58.5,35.7,6.4,19.5,404,30,Snack,686
381,Milkshake,Beverages,518,9.2,90.4,11.8,2.7,40.9,596,45,Lunch,587
749,Bread,Grains,353,49.1,56.4,45.3,3.4,43.9,326,0,Snack,585
973,Butter,Dairy,134,1.6,17.2,12.6,2.6,13.5,100,109,Breakfast,640
941,Quinoa,Grains,151,12.4,85.9,21.2,4.8,3.4,498,118,Breakfast,744
8,Water,Beverages,521,44.6,31.1,26.4,4.1,12.9,290,53,Breakfast,900
956,Paneer,Dairy,270,16.8,64.3,34.3,0.7,21.4,619,171,Snack,663
832,Milkshake,Beverages,125,17,76.3,30.6,4.1,42.8,564,89,Dinner,866
67,Paneer,Dairy,279,49.1,27.3,42.7,8.2,24.2,356,157,Dinner,106
402,Bread,Grains,128,22,41.6,24.5,9.5,40.3,251,177,Dinner,487
363,Chicken Breast,Meat,311,15.8,26.3,16.1,5.8,15.4,183,69,Lunch,604
683,Pasta,Grains,156,35.6,92.1,16.4,3.5,32.9,552,282,Dinner,120
759,Bread,Grains,315,39.7,12.5,20.2,4.5,19.5,104,252,Snack,502
45,Milk,Dairy,257,38.6,30.7,7.9,9.3,30.5,186,68,Breakfast,194
936,Water,Beverages,297,5.2,76.2,40.2,3.5,32.8,499,54,Breakfast,649
959,Yogurt,Dairy,442,16.4,8.4,20,2.7,18.2,519,188,Breakfast,545
650,Milkshake,Beverages,476,20.2,91.5,19.3,4.5,24.2,162,24,Breakfast,356
455,Orange,Fruits,560,18.4,75.7,4.5,8.5,47.3,702,230,Snack,916
88,Water,Beverages,399,13.7,97.5,23.9,3.7,32.7,677,300,Dinner,867
227,Tomato,Vegetables,392,29.5,97.4,48,5,24.8,909,10,Lunch,741
270,Broccoli,Vegetables,76,33.3,42.1,32.4,1.4,13.1,971,167,Snack,385
734,Yogurt,Dairy,461,14,79.3,34.8,3,43.6,614,39,Snack,140
530,Banana,Fruits,297,34.1,19.6,24.7,2.4,16.1,19,53,Dinner,699
962,Chicken Breast,Meat,195,2.7,28.8,8.2,6.4,7.2,24,227,Dinner,613
430,Spinach,Vegetables,292,32.7,99.4,9.3,9.4,18.7,409,210,Snack,304
301,Coffee,Beverages,344,7,44.8,23.6,9.7,49,80,183,Snack,972
922,Salmon,Meat,417,41.9,35.1,15,7.7,25.5,788,48,Breakfast,133
871,Orange Juice,Beverages,158,2.2,29.2,7.2,8.4,19.1,452,175,Lunch,221
30,Apple,Fruits,170,46.1,21.9,14.9,5.2,15.2,398,109,Lunch,364
33,Salmon,Meat,62,16.1,62.7,4.8,2.4,20,499,156,Snack,781
98,Beef Steak,Meat,445,9.5,61.3,4.6,8.5,14.1,34,18,Snack,338
924,Spinach,Vegetables,186,35.2,55.9,44.4,2.1,40.1,14,107,Dinner,333
803,Eggs,Meat,279,43.1,9.6,26.1,4.1,24.5,145,185,Dinner,154
189,Cookies,Snacks,295,41.4,96.1,40.5,9.1,10,190,40,Snack,105
322,Grapes,Fruits,454,2.2,58.1,37.4,7.9,17.7,473,25,Lunch,314
532,Chicken Breast,Meat,57,24.6,23.8,42.6,8.9,32.4,634,48,Snack,871
660,Milk,Dairy,269,46.9,78.5,27.7,2.4,5.3,699,202,Breakfast,261
569,Milkshake,Beverages,583,11.1,56.9,24.7,5.3,32.7,199,83,Breakfast,644
309,Chicken Breast,Meat,54,45.8,81.1,1.4,7.3,6.5,116,223,Snack,564
755,Potato,Vegetables,274,49.4,63,6.9,5.6,30.4,119,196,Snack,811
449,Salmon,Meat,577,21.2,21.4,34.3,10,6.6,622,116,Breakfast,232
715,Orange Juice,Beverages,423,36.6,10.4,1.7,2,14,582,153,Snack,609
675,Chips,Snacks,80,21.4,95.9,6.7,5.3,10.3,523,111,Breakfast,182
252,Eggs,Meat,79,8,86.9,25,5.3,20.1,792,212,Lunch,283
736,Paneer,Dairy,70,13.2,30.5,48,7.5,46.6,845,257,Lunch,952
424,Apple,Fruits,197,5.2,95.7,11.8,2.4,16.7,159,228,Breakfast,303
700,Beef Steak,Meat,247,29.7,45.8,34.2,5,27.4,482,143,Breakfast,885
148,Orange,Fruits,163,22.5,57.6,46.7,0.7,13.3,152,257,Lunch,953
78,Potato,Vegetables,525,28.7,37.9,20.6,3.3,32.3,471,59,Lunch,537
80,Strawberry,Fruits,367,41.3,61.6,34.2,2.9,1.1,974,289,Breakfast,802
279,Orange Juice,Beverages,589,46.5,84.5,23.6,4.4,47.1,435,111,Dinner,765
670,Milk,Dairy,446,18.8,42,11.3,1.8,17.4,194,181,Breakfast,563
24,Coffee,Beverages,433,14.4,49.1,18,3.6,37,620,192,Breakfast,844
213,Salmon,Meat,377,36.7,28.8,4.4,6.7,7.4,892,58,Snack,901
324,Water,Beverages,109,33.9,34.5,13.5,1,40.4,648,111,Dinner,853
901,Pork Chop,Meat,565,46.8,69.3,18.8,5,36.5,287,245,Dinner,999
604,Rice,Grains,94,18,92.2,1.6,1.7,8.4,82,56,Snack,328
170,Butter,Dairy,510,7.2,59.8,41.9,2.2,38.6,207,204,Breakfast,152
347,Spinach,Vegetables,363,28,97.5,9,2.2,30,379,70,Breakfast,771
473,Quinoa,Grains,174,20.2,84.7,24.7,9.6,35.2,876,39,Snack,221
204,Salmon,Meat,425,23.2,49.5,37.3,8.3,13.4,379,100,Dinner,373
532,Green Tea,Beverages,251,20.1,25.8,30.7,3.9,40.9,334,185,Snack,998
767,Milk,Dairy,279,37.2,48,49,4.7,19.5,13,150,Lunch,781
366,Beef Steak,Meat,488,11.7,9.4,13.5,2.7,45.4,763,156,Breakfast,816
845,Carrot,Vegetables,138,36.7,88,38.9,0.6,41.8,752,130,Dinner,186
39,Paneer,Dairy,315,41,27.7,16,2.2,28,689,147,Breakfast,594
64,Green Tea,Beverages,115,25.5,10.2,6.8,7.6,39.2,451,94,Lunch,993
289,Popcorn,Snacks,342,42,56.1,42.8,7.3,37.3,250,76,Dinner,646
477,Milkshake,Beverages,373,19.3,41.1,4.2,0.5,28,861,70,Breakfast,897
573,Milkshake,Beverages,322,10.4,20,25,5.8,23.4,668,17,Dinner,669
586,Water,Beverages,357,5.1,92.7,43,2.2,17.1,641,112,Breakfast,314
662,Chips,Snacks,389,1.4,10.6,25.4,3.8,16.2,944,118,Breakfast,798
976,Water,Beverages,488,28,65.3,13.6,9.1,31.1,373,83,Lunch,824
224,Strawberry,Fruits,124,16.7,79.1,29.5,4.5,17.1,964,296,Dinner,943
218,Orange,Fruits,531,48,57.2,7.5,1.9,2.9,646,207,Lunch,314
729,Bread,Grains,93,7.2,77.6,46.6,2.8,10.9,809,193,Snack,995
269,Butter,Dairy,597,32,97.4,4.7,5.9,26.5,634,210,Breakfast,657
594,Oats,Grains,363,32.3,7.1,29.2,7.5,30.2,957,299,Breakfast,814
954,Beef Steak,Meat,64,43.3,24.1,9.3,4.1,13.4,64,90,Snack,971
545,Chocolate,Snacks,593,36.6,27.5,25,4.5,32.1,106,139,Breakfast,873
272,Beef Steak,Meat,528,22.7,12.3,28.8,5.3,30.8,691,238,Snack,897
605,Green Tea,Beverages,208,37.1,36.4,8.2,5.3,47.8,982,278,Breakfast,160
997,Oats,Grains,474,29.5,43.1,22.1,7.9,45.4,213,41,Lunch,287
174,Bread,Grains,531,29.7,81.5,31,1.8,0.5,496,288,Lunch,878
274,Tomato,Vegetables,449,41.4,25.8,31.6,6.7,12.7,905,222,Breakfast,802
663,Pork Chop,Meat,106,24,67.5,21.7,9.1,4.1,560,280,Dinner,210
509,Salmon,Meat,406,4.7,24.9,31.6,7.8,1.4,915,26,Dinner,287
708,Coffee,Beverages,375,40.6,96.6,3.5,1.4,22.4,341,149,Snack,377
652,Bread,Grains,143,15.5,51.3,12.9,7.1,33.1,862,289,Breakfast,263
593,Yogurt,Dairy,134,14.8,21,14.2,4.4,30.2,241,281,Breakfast,615
220,Coffee,Beverages,90,39.2,57.2,8.4,1.5,47.3,776,258,Lunch,659
675,Paneer,Dairy,312,14.8,98.2,1.1,0,27.3,546,283,Lunch,513
297,Potato,Vegetables,400,45.9,38.6,37.5,3.2,22.7,337,22,Lunch,309
415,Oats,Grains,424,28.5,20.1,4.1,8.8,0.4,155,280,Lunch,987
604,Apple,Fruits,592,48.6,45.4,32.9,3.9,19,140,80,Dinner,849
637,Orange,Fruits,363,29.3,78.7,46.5,5.2,3.6,3,43,Lunch,486
31,Cheese,Dairy,380,16.3,29.1,21.2,3.7,46.6,49,85,Lunch,962
333,Apple,Fruits,169,32.6,60.6,40.7,7.9,4.4,772,274,Dinner,837
42,Quinoa,Grains,408,11.5,31.7,13.5,2.7,19.4,259,222,Dinner,983
487,Nuts,Snacks,243,29.9,41.8,23.3,3.9,32.2,444,172,Dinner,999
968,Quinoa,Grains,237,7,25.4,11.1,8.6,29.8,494,131,Dinner,357
550,Rice,Grains,578,33.9,10.8,26.7,2.7,49.4,742,174,Breakfast,549
600,Pork Chop,Meat,554,31.4,63.9,38.1,1,42.2,185,82,Lunch,190
242,Quinoa,Grains,427,25.9,83,6.1,0.4,36.3,693,200,Breakfast,901
836,Oats,Grains,128,32.9,93.7,30.9,1.9,0.3,549,246,Lunch,880
748,Chicken Breast,Meat,557,8.4,8.2,45.9,0.3,4.4,162,22,Dinner,340
850,Broccoli,Vegetables,368,35.8,48.3,23.6,4.5,45.7,623,28,Snack,835
319,Coffee,Beverages,280,44.7,80.1,11,9.5,5.4,640,148,Lunch,675
284,Broccoli,Vegetables,473,38.4,25.4,24.3,5.8,47.8,177,123,Dinner,361
16,Coffee,Beverages,286,8.5,71.9,21.8,6.8,5.6,756,288,Lunch,264
887,Salmon,Meat,87,20.9,20,45.3,3.9,44.6,365,157,Lunch,878
71,Paneer,Dairy,582,3.1,12.1,49.1,3.7,1.2,557,24,Snack,608
338,Water,Beverages,370,30.7,21.6,37.2,5.6,20.7,423,97,Snack,175
67,Grapes,Fruits,269,44.4,67.9,7.6,2.7,5.6,892,285,Dinner,113
476,Quinoa,Grains,230,26.1,75.1,45.5,5.6,1,504,250,Dinner,980
531,Strawberry,Fruits,226,34.4,71.9,31,2.7,12,169,279,Lunch,476
615,Orange Juice,Beverages,437,1.3,32.2,38.4,0.8,14.7,661,142,Breakfast,951
278,Cookies,Snacks,207,42.7,9,31.8,8.4,46.5,803,106,Breakfast,985
786,Pasta,Grains,380,18,13.2,12.1,7.6,31.9,987,24,Snack,461
700,Potato,Vegetables,185,3.2,60.3,18.4,0.3,21.2,152,68,Dinner,787
119,Spinach,Vegetables,301,44,93.6,17.9,2.2,45.8,655,52,Breakfast,723
638,Tomato,Vegetables,543,47.7,8.5,2.9,8.1,5.9,414,269,Breakfast,353
869,Carrot,Vegetables,223,33.5,81.4,25.1,0.8,22.5,761,177,Breakfast,959
639,Bread,Grains,520,35,11.2,26.9,0.1,38.1,593,102,Snack,430
564,Milk,Dairy,595,36.9,79,4.3,6.3,37,981,111,Lunch,123
132,Oats,Grains,508,46.1,45.2,28.5,9.1,19.1,687,277,Breakfast,199
676,Chocolate,Snacks,594,5.2,46.5,46.7,6.8,16.2,400,103,Snack,808
258,Chocolate,Snacks,204,36,50.4,26.3,4.4,34.3,889,155,Breakfast,735
480,Chocolate,Snacks,506,3.4,72.2,27.2,2.1,12.6,964,11,Snack,438
498,Chips,Snacks,564,23.1,61.4,2.3,7.1,3.7,941,251,Breakfast,247
119,Water,Beverages,501,18.7,12.5,35.5,4.5,16.5,278,184,Breakfast,464
927,Paneer,Dairy,583,36.7,62.6,33.5,3.8,25,273,85,Dinner,365
822,Bread,Grains,76,5,65.4,48.1,5.9,24.3,885,14,Lunch,522
296,Popcorn,Snacks,333,43.3,7.2,45.5,6.6,29.1,883,242,Dinner,594
315,Spinach,Vegetables,114,41.4,25.3,27.2,7.1,27.1,658,254,Snack,384
142,Cheese,Dairy,318,32.9,59.5,15.5,9.3,27.7,853,295,Dinner,276
760,Carrot,Vegetables,243,8.1,93.7,41.1,7.6,17.3,270,290,Breakfast,367
40,Broccoli,Vegetables,107,18.2,60.7,33.7,1.1,43.1,439,207,Breakfast,380
506,Beef Steak,Meat,212,45.5,96.8,23.1,5.6,6.7,666,271,Snack,258
40,Oats,Grains,114,9.5,10.7,4.3,6.7,2,109,115,Lunch,617
724,Carrot,Vegetables,421,33.6,28.4,18,2.2,27.7,790,59,Snack,261
907,Broccoli,Vegetables,217,33.9,76.4,29.8,0.6,13,453,280,Lunch,508
604,Carrot,Vegetables,139,24.4,93.2,5.2,3.6,19.9,359,121,Lunch,133
450,Milk,Dairy,117,49.4,90.7,38.6,4.7,19,829,243,Breakfast,727
280,Eggs,Meat,511,30.9,82.5,17.5,7.1,20,845,136,Dinner,231
152,Carrot,Vegetables,344,26.4,20.7,2.4,6.6,17.7,103,166,Breakfast,565
732,Beef Steak,Meat,570,42.9,74.7,25.7,4.5,48.8,722,220,Dinner,825
618,Pork Chop,Meat,433,15.8,26.2,48.2,4,3.8,732,44,Lunch,764
441,Green Tea,Beverages,531,37.5,42.5,23.8,2.5,2,342,285,Dinner,211
748,Oats,Grains,255,20.4,23.3,8.6,9.1,5.8,778,280,Lunch,520
332,Water,Beverages,522,1.3,59.3,24.4,5.4,20.2,675,223,Dinner,500
450,Nuts,Snacks,355,27.9,50.7,4,8.9,23.7,674,127,Breakfast,365
278,Green Tea,Beverages,399,38.7,10.3,34.6,9.2,14.5,511,37,Dinner,557
611,Grapes,Fruits,375,27.2,13.7,31.7,0.7,45.1,197,92,Dinner,948
266,Grapes,Fruits,444,42.7,82.9,1.4,2.8,2.7,307,200,Dinner,442
343,Rice,Grains,359,42.3,7.8,24.9,0.1,41.2,344,94,Lunch,882
173,Potato,Vegetables,120,36.1,79.6,44.7,5.9,18.5,507,195,Snack,789
298,Water,Beverages,426,14.3,81.4,11.2,4.9,23,359,237,Lunch,832
754,Water,Beverages,243,3.2,54.2,41.5,1.4,36.7,242,58,Dinner,309
586,Cheese,Dairy,274,45.8,62.5,32.4,3.6,41.9,122,167,Snack,233
236,Apple,Fruits,551,38,29.3,3.5,5,2.6,645,279,Dinner,328
433,Chicken Breast,Meat,277,16.6,55.6,27.6,6.6,10.7,455,265,Dinner,485
810,Milkshake,Beverages,352,22.9,70.2,2.1,2.8,14.3,239,265,Breakfast,427
952,Quinoa,Grains,152,48.7,30.5,25.1,2.1,6.2,420,186,Dinner,406
923,Popcorn,Snacks,600,46.4,50.3,3.8,4.2,14.9,947,183,Lunch,774
170,Yogurt,Dairy,175,29.3,51.3,11.7,4.2,38.5,208,237,Snack,848
930,Spinach,Vegetables,319,39.6,8.9,16.9,2,24.3,333,84,Lunch,200
14,Orange Juice,Beverages,249,15,89.8,19.4,4.6,37.5,109,276,Dinner,795
471,Rice,Grains,181,18.1,36.4,39.4,8.4,8.8,504,50,Snack,699
482,Yogurt,Dairy,508,24.9,72.4,13.4,6.6,26.2,745,206,Snack,189
711,Salmon,Meat,349,26.8,26.2,34.9,5.1,20.8,909,106,Lunch,842
57,Chicken Breast,Meat,380,27.7,41.7,48.8,4.1,37.8,667,145,Lunch,656
648,Apple,Fruits,582,38.4,47.9,14.9,0.4,1.4,490,186,Breakfast,543
154,Eggs,Meat,261,20.1,52.5,12.7,2.9,5.3,300,99,Breakfast,857
779,Beef Steak,Meat,169,39.5,25.6,47,4.9,43.9,896,126,Snack,817
663,Banana,Fruits,215,41.5,24.9,45.3,3.9,7.3,678,280,Lunch,616
206,Apple,Fruits,585,16.7,45.4,37.3,2.7,42.4,573,284,Lunch,244
53,Salmon,Meat,140,21.6,61.3,3.7,7.7,33.5,867,172,Breakfast,616
857,Yogurt,Dairy,182,26.6,59.3,16.6,1.6,9,945,41,Breakfast,983
564,Eggs,Meat,370,14,8.3,29.1,4.6,29.4,987,87,Snack,664
438,Paneer,Dairy,209,22.5,56.6,27.6,7.3,22.3,673,65,Breakfast,857
807,Carrot,Vegetables,362,16.6,47.2,39,5.1,27.5,415,13,Breakfast,783
750,Popcorn,Snacks,125,18.8,30.1,30.9,4.8,21.2,614,127,Lunch,649
597,Pork Chop,Meat,361,19.9,81.2,9.9,1.1,27.9,934,108,Snack,798
290,Salmon,Meat,350,6.5,6.6,28.2,9.3,34.6,684,144,Snack,776
383,Grapes,Fruits,600,36.4,23,46.4,9.9,24.3,704,211,Lunch,375
841,Pork Chop,Meat,163,21.8,50.3,47.9,1.1,38.8,947,143,Snack,509
48,Water,Beverages,367,6.7,34.8,5.1,9.2,27.7,550,43,Dinner,866
344,Milk,Dairy,147,31.9,51.7,15.3,3.3,10.3,425,276,Snack,875
109,Butter,Dairy,330,49.5,39.5,39.1,2,8.7,995,282,Breakfast,738
488,Yogurt,Dairy,338,21.6,46.9,30.3,5.2,20.7,612,269,Dinner,284
68,Chicken Breast,Meat,440,40.1,76.1,13.9,2.6,38.9,712,135,Snack,132
69,Oats,Grains,577,38.7,28.8,43.5,3.6,17.5,933,197,Snack,960
633,Chips,Snacks,121,30.7,80.6,39.7,6,41.3,700,281,Dinner,819
922,Pork Chop,Meat,261,28.4,79.5,49.9,7,11.2,821,281,Breakfast,483
249,Butter,Dairy,511,40.3,81.6,33.3,1.6,42.6,534,17,Lunch,744
247,Carrot,Vegetables,173,2.5,59.5,8.6,7.5,27.1,887,212,Breakfast,422
712,Apple,Fruits,226,1.5,58.8,45.2,9.4,44.3,269,296,Dinner,323
316,Tomato,Vegetables,430,33.5,90.5,36.1,8.8,43.3,707,144,Dinner,195
942,Nuts,Snacks,156,30.7,11.9,43.2,2.2,48.4,231,191,Dinner,273
930,Yogurt,Dairy,321,12.2,7.4,20.9,8.2,34.4,269,286,Lunch,104
417,Chocolate,Snacks,398,33.8,75.7,28,0.3,19,698,90,Breakfast,795
724,Popcorn,Snacks,363,35.8,68.9,6.7,9.8,36.2,826,138,Dinner,698
276,Oats,Grains,299,45.1,41,22.1,4.6,2.1,24,34,Snack,131
784,Chocolate,Snacks,263,8.3,85.8,28.9,4.4,35.1,32,130,Dinner,828
18,Quinoa,Grains,530,2,77.9,20.6,7.1,33.8,307,33,Breakfast,671
738,Chicken Breast,Meat,93,45.7,98.1,22.5,4.8,40.6,199,185,Dinner,547
218,Popcorn,Snacks,337,17.2,39,13.9,9.7,0.7,363,295,Breakfast,601
560,Spinach,Vegetables,148,18.2,6.2,7.8,7.2,41.7,590,74,Dinner,386
85,Grapes,Fruits,224,44.2,71.1,36.2,9.9,42,792,83,Dinner,665
975,Salmon,Meat,280,18.7,58.8,44.1,6.7,13.2,547,105,Breakfast,722
912,Grapes,Fruits,303,32,61.8,31.1,8.2,39.9,42,280,Lunch,692
256,Nuts,Snacks,254,24,57.3,15.3,5.9,35.9,848,51,Lunch,393
160,Chicken Breast,Meat,584,40.2,14.3,29.2,4.7,41.7,359,188,Dinner,753
591,Cheese,Dairy,428,8.1,11.2,41.1,6.2,36.4,558,66,Dinner,258
942,Water,Beverages,368,40.5,53.3,30,3.9,8.9,218,7,Lunch,217
142,Carrot,Vegetables,494,48.8,75.8,34,7.1,1.6,678,273,Lunch,954
311,Quinoa,Grains,565,36.6,32.4,41.6,5.1,10.4,855,28,Breakfast,572
668,Eggs,Meat,443,21.3,61.9,15,8.9,38,280,222,Lunch,254
